,Disease,Symptoms
4931,511,"I have skin on arm or hand that looks infected, neck swelling, skin on leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal appearance skin, skin irritation."
4932,512,"I have depressive or psychotic, alcohol abuse, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory."
4933,512,"I am depressive or psychotic, abusing alcohol, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, loss of memory, disturbance of memory"
4934,512,"I am experiencing depressive or psychotic, alcohol abuse, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory."
4935,512,"I am experiencing depressive or psychotic, consuming alcohol, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory"
4936,512,"I am experiencing depressive or psychotic , abusing alcohol, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory"
4937,512,"I, or my child, am depressive or psychotic, alcohol, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headaches, disturbance of memory."
4938,512,"I am depressive or psychotic, drinking, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory."
4939,512,"I am experiencing depressive or psychotic, using alcohol, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety, or nervousness, vomiting blood, headache, disturbance of memory."
4940,512,"; I have depressive or psychotic, drinking, delusions or hallucinations, leg pain, fainting, hostile behavior, paresthesia, arm pain, anxiety and nervousness, vomiting blood, headache, disturbance of memory"
4941,513,"I have sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4942,513,"I am experiencing sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4943,513,"I am experiencing sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness."
4944,513,"I am experiencing sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4945,513,"I am experiencing sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4946,513,"I am feeling sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4947,513,"I have sharp abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness."
4948,513,"I am experiencing severe abdominal pain, vomiting, diarrhea, regurgitation, rectal bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pain, fainting, weakness"
4949,513,"I have sharp abdominal pain, vomiting, diarrhea, regurgitation, erectile bleeding, burning abdominal pain, constipation, nausea, upper abdominal pain, sharp chest pains, fainting, weakness"
4950,514,"I have nasopharyngeal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pain, coughing sputum, congestion in the chest, headache, breathing difficulties, wheezing"
4951,514,"I am experiencing cough, nasal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pain, coughing sputum, congestion in chest, headache, difficulty breathing, wheezing"
4952,514,"I feel cough, nasal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pain, coughing up sputum, congestion in the chest, headache, breathing difficulties, wheezing"
4953,514,"I am experiencing cough, nasal congestion, fever, sore throat, sneezing, shortness of breath, coryza, chest pain, coughing up sputum, congestion in the chest, headache, difficulty breathing, wheezing"
4954,514,"I am experiencing cough, nasal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pain, coughing up sputum, congestion in chest, headache, difficulty breathing, wheezing"
4955,514,"I am experiencing chest pain, cough, nasal congestion, fever, sore throat, sneezing, bruising, coryza, sharp chest pain, coughing up sputum, congestion in chest, headache, difficulty breathing, wheezing"
4956,514,"I have cough, nasal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pains, coughing up sputum, congestion in chest, headache, difficulty breathing, wheezing"
4957,514,"I am experiencing a cough, nasal congestion, fever, sore throat, shortness of breath, coryza, sharp chest pain, coughing sputum, congestion in chest, headache, breathing difficulty, wheezing."
4958,514,"I have the cough, nasal congestion, fever, sore throat, shortness of breath, coryza, chest pain sharp, coughing up sputum, congestion in the chest, headache, difficulty breathing, wheezing"
4959,515,"I have vomiting, nausea, sharp abdominal pain, diarrhea, fever, trouble during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4960,515,"I am suffering from vomiting, nausea, sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4961,515,"I am experiencing vomiting, nausea, a sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4962,515,"I am experiencing nausea, vomiting, sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, nausea, vomiting blood, low appetite."
4963,515,"I am experiencing vomiting, nausea, sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4964,515,"I am experiencing vomiting, nausea, sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite."
4965,515,"I have vomiting, nausea, sharp abdominal pain, diarrhea, fever, pregnancy problems, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite."
4966,515,"I experience vomiting, nausea, rash abdominal pain, diarrhea, fever, concerns during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4967,515,"I am vomiting, nausea, sharp abdominal pain, diarrhea, fever, problems during pregnancy, headache, dizziness, cramps and spasms, abnormal involuntary movements, vomiting blood, decreased appetite"
4968,516,"I have foot or toe pain, skin lesion, foot or toe swelling, the skin on leg or foot looks infected, irregular appearing nails, foot or toe lump or mass, skin pain"
4969,516,"I experienced foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular nails, foot or toe lump or mass, skin pain"
4970,516,"I am experiencing foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular nails, foot or toe lump or mass, skin pain"
4971,516,"I experience foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular-looking nails, foot or toe lump or mass, skin pain."
4972,516,"I am experiencing foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular appearing nails, foot or toe lump or mass, skin pain"
4973,516,"I am experiencing foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular looking nails, foot or toe lump or mass, skin pain"
4974,516,"I have foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregularly appearing nails, foot or toe lump or mass, skin pain"
4975,516,"I am experiencing foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregularly appearing nails, foot or toe lump or mass, skin pain"
4976,516,"I have foot or toe pain, skin lesion, foot or toe swelling, skin on leg or foot looks infected, irregular teeth, foot or toe lump or mass, skin pain"
4977,517,"I have palpitations, ache all over, cough, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, breathing difficulties, dizziness, coughing sputum"
4978,517,"I am experiencing palpitations, ache all over, cough, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, difficulty breathing, dizziness, coughing sputum."
4979,517,"I am experiencing palpitations, aching all over, coughing, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, difficulty breathing, dizziness, coughing up sputum."
4980,517,"I am experiencing palpitations, pain all over, cough, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, difficulty breathing, dizziness, coughing sputum."
4981,517,"I am experiencing palpitations, ache all over, cough, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, difficulty breathing, dizziness, coughing up sputum"
4982,517,"I am feeling palpitations, pain all over, cough, chest tightness, fever, sharp chest pain, weakness, diarrhea, headache, difficulty breathing, dizziness, coughing up sputum"
